site,year,season_tmax_max,season_tmax_mean,season_heat_days,season_no_hw,season_tot_hwu,season_avg_hwu,season_max_hw_dur,season_avg_hw_dur,season_max_hw_vpd,season_avg_hw_vpd,gdd_apr_oct,precip_season,Apr_tmax_max,Apr_tmax_mean,Apr_heat_days,Apr_no_hw,Apr_tot_hwu,Apr_avg_hwu,Apr_max_hw_dur,Apr_avg_hw_dur,Apr_max_hw_vpd,Apr_avg_hw_vpd,May_tmax_max,May_tmax_mean,May_heat_days,May_no_hw,May_tot_hwu,May_avg_hwu,May_max_hw_dur,May_avg_hw_dur,May_max_hw_vpd,May_avg_hw_vpd,Jun_tmax_max,Jun_tmax_mean,Jun_heat_days,Jun_no_hw,Jun_tot_hwu,Jun_avg_hwu,Jun_max_hw_dur,Jun_avg_hw_dur,Jun_max_hw_vpd,Jun_avg_hw_vpd,Jul_tmax_max,Jul_tmax_mean,Jul_heat_days,Jul_no_hw,Jul_tot_hwu,Jul_avg_hwu,Jul_max_hw_dur,Jul_avg_hw_dur,Jul_max_hw_vpd,Jul_avg_hw_vpd,Aug_tmax_max,Aug_tmax_mean,Aug_heat_days,Aug_no_hw,Aug_tot_hwu,Aug_avg_hwu,Aug_max_hw_dur,Aug_avg_hw_dur,Aug_max_hw_vpd,Aug_avg_hw_vpd,Sep_tmax_max,Sep_tmax_mean,Sep_heat_days,Sep_no_hw,Sep_tot_hwu,Sep_avg_hwu,Sep_max_hw_dur,Sep_avg_hw_dur,Sep_max_hw_vpd,Sep_avg_hw_vpd,Oct_tmax_max,Oct_tmax_mean,Oct_heat_days,Oct_no_hw,Oct_tot_hwu,Oct_avg_hwu,Oct_max_hw_dur,Oct_avg_hw_dur,Oct_max_hw_vpd,Oct_avg_hw_vpd,MayJul_tmax_max,MayJul_tmax_mean,MayJul_heat_days,MayJul_no_hw,MayJul_tot_hwu,MayJul_avg_hwu,MayJul_max_hw_dur,MayJul_avg_hw_dur,MayJul_max_hw_vpd,MayJul_avg_hw_vpd,AugOct_tmax_max,AugOct_tmax_mean,AugOct_heat_days,AugOct_no_hw,AugOct_tot_hwu,AugOct_avg_hwu,AugOct_max_hw_dur,AugOct_avg_hw_dur,AugOct_max_hw_vpd,AugOct_avg_hw_vpd,cluster,season_type
S2,1988,40.1,26.603738317757013,4,1,2.3000000000000043,2.3000000000000043,2,2.0,6.96,6.96,1844.1,111.12,30.0,20.17666666666667,0,0,0,0.0,0,0.0,0.0,0.0,33.6,22.393548387096768,0,0,0,0.0,0,0.0,0.0,0.0,35.5,26.423333333333336,0,0,0.0,0.0,0,0.0,0.0,0.0,40.1,32.3,2,1,2.3000000000000043,2.3000000000000043,2,2.0,6.96,6.96,38.1,29.94193548387097,1,0,0.0,0.0,0,0.0,0.0,0.0,39.2,29.396666666666658,1,0,0.0,0.0,0,0.0,0.0,0.0,34.9,25.47096774193548,0,0,0,0.0,0,0.0,0.0,0.0,40.1,27.04565217391304,2,1,2.3000000000000043,2.3000000000000043,2,2.0,6.96,6.96,39.2,28.257608695652177,2,0,0.0,0.0,0,0.0,0.0,0.0,3,PRE-V
S2,1989,37.5,25.418691588785048,0,0,0.0,0.0,0,0.0,0.0,0.0,1634.5,179.03,32.4,21.470000000000006,0,0,0,0.0,0,0.0,0.0,0.0,30.3,22.470967741935482,0,0,0,0.0,0,0.0,0.0,0.0,35.9,25.490000000000002,0,0,0.0,0.0,0,0.0,0.0,0.0,37.5,30.31612903225807,0,0,0.0,0.0,0,0.0,0.0,0.0,35.6,28.612903225806456,0,0,0.0,0.0,0,0.0,0.0,0.0,33.9,26.263333333333332,0,0,0.0,0.0,0,0.0,0.0,0.0,31.4,23.209677419354833,0,0,0,0.0,0,0.0,0.0,0.0,37.5,26.09891304347826,0,0,0.0,0.0,0,0.0,0.0,0.0,35.6,26.026086956521745,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,1990,37.6,26.195327102803734,0,0,0.0,0.0,0,0.0,0.0,0.0,1820.6999999999998,176.8,29.8,21.020000000000003,0,0,0,0.0,0,0.0,0.0,0.0,32.2,21.87096774193548,0,0,0,0.0,0,0.0,0.0,0.0,36.6,26.349999999999998,0,0,0.0,0.0,0,0.0,0.0,0.0,37.6,30.46451612903226,0,0,0.0,0.0,0,0.0,0.0,0.0,36.8,28.403225806451612,0,0,0.0,0.0,0,0.0,0.0,0.0,35.7,28.643333333333338,0,0,0.0,0.0,0,0.0,0.0,0.0,32.8,26.532258064516125,0,0,0,0.0,0,0.0,0.0,0.0,37.6,26.227173913043483,0,0,0.0,0.0,0,0.0,0.0,0.0,36.8,27.85108695652174,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,1991,38.6,25.59252336448598,2,1,1.1000000000000014,1.1000000000000014,2,2.0,5.506,5.506,1689.9,128.03,27.2,18.593333333333337,0,0,0,0.0,0,0.0,0.0,0.0,29.2,20.638709677419353,0,0,0,0.0,0,0.0,0.0,0.0,32.6,24.84,0,0,0.0,0.0,0,0.0,0.0,0.0,38.6,30.006451612903227,2,1,1.1000000000000014,1.1000000000000014,2,2.0,5.506,5.506,32.8,27.299999999999997,0,0,0.0,0.0,0,0.0,0.0,0.0,36.4,29.973333333333333,0,0,0.0,0.0,0,0.0,0.0,0.0,37.0,27.687096774193545,0,0,0,0.0,0,0.0,0.0,0.0,38.6,25.16521739130435,2,1,1.1000000000000014,1.1000000000000014,2,2.0,5.506,5.506,37.0,28.30217391304348,0,0,0.0,0.0,0,0.0,0.0,0.0,3,PRE-V
S2,1992,36.6,26.80233644859813,0,0,0.0,0.0,0,0.0,0.0,0.0,1923.1000000000001,181.71,28.8,21.39666666666666,0,0,0,0.0,0,0.0,0.0,0.0,31.1,26.519354838709678,0,0,0,0.0,0,0.0,0.0,0.0,29.6,25.069999999999997,0,0,0.0,0.0,0,0.0,0.0,0.0,33.8,28.506451612903227,0,0,0.0,0.0,0,0.0,0.0,0.0,36.6,31.380645161290325,0,0,0.0,0.0,0,0.0,0.0,0.0,34.9,28.78333333333334,0,0,0.0,0.0,0,0.0,0.0,0.0,34.2,25.79354838709677,0,0,0,0.0,0,0.0,0.0,0.0,33.8,26.71630434782608,0,0,0.0,0.0,0,0.0,0.0,0.0,36.6,28.65108695652174,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,1993,40.3,25.69859813084112,2,1,2.8999999999999986,2.8999999999999986,2,2.0,5.673,5.673,1757.0000000000005,195.58999999999997,26.9,18.606666666666666,0,0,0,0.0,0,0.0,0.0,0.0,29.7,21.845161290322583,0,0,0,0.0,0,0.0,0.0,0.0,37.5,27.26,0,0,0.0,0.0,0,0.0,0.0,0.0,33.8,28.577419354838707,0,0,0.0,0.0,0,0.0,0.0,0.0,40.3,30.12258064516129,2,1,2.8999999999999986,2.8999999999999986,2,2.0,5.673,5.673,35.4,28.84666666666666,0,0,0.0,0.0,0,0.0,0.0,0.0,31.6,24.55483870967743,0,0,0,0.0,0,0.0,0.0,0.0,37.5,25.879347826086956,0,0,0.0,0.0,0,0.0,0.0,0.0,40.3,27.830434782608688,2,1,2.8999999999999986,2.8999999999999986,2,2.0,5.673,5.673,1,POST-V
S2,1994,37.3,25.558878504672897,0,0,0.0,0.0,0,0.0,0.0,0.0,1654.8,113.75999999999999,25.6,19.496666666666663,0,0,0,0.0,0,0.0,0.0,0.0,29.3,21.506451612903227,0,0,0,0.0,0,0.0,0.0,0.0,36.0,26.88333333333333,0,0,0.0,0.0,0,0.0,0.0,0.0,33.6,28.96774193548388,0,0,0.0,0.0,0,0.0,0.0,0.0,37.3,30.17741935483871,0,0,0.0,0.0,0,0.0,0.0,0.0,35.0,28.033333333333335,0,0,0.0,0.0,0,0.0,0.0,0.0,29.5,23.774193548387096,0,0,0,0.0,0,0.0,0.0,0.0,36.0,25.77391304347826,0,0,0.0,0.0,0,0.0,0.0,0.0,37.3,27.32065217391305,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,1995,38.3,25.174299065420563,1,0,0.0,0.0,0,0.0,0.0,0.0,1697.1,166.26000000000002,25.9,17.833333333333332,0,0,0,0.0,0,0.0,0.0,0.0,26.7,19.712903225806457,0,0,0,0.0,0,0.0,0.0,0.0,38.3,25.003333333333327,1,0,0.0,0.0,0,0.0,0.0,0.0,37.9,28.735483870967734,0,0,0.0,0.0,0,0.0,0.0,0.0,37.6,30.370967741935488,0,0,0.0,0.0,0,0.0,0.0,0.0,36.3,28.220000000000002,0,0,0.0,0.0,0,0.0,0.0,0.0,33.0,26.200000000000003,0,0,0,0.0,0,0.0,0.0,0.0,38.3,24.478260869565226,1,0,0.0,0.0,0,0.0,0.0,0.0,37.6,28.26413043478261,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,1996,38.7,26.3411214953271,2,0,0.0,0.0,0,0.0,0.0,0.0,1834.0,276.7,30.0,19.610000000000003,0,0,0,0.0,0,0.0,0.0,0.0,32.2,22.848387096774193,0,0,0,0.0,0,0.0,0.0,0.0,34.9,27.083333333333336,0,0,0.0,0.0,0,0.0,0.0,0.0,38.0,31.929032258064517,1,0,0.0,0.0,0,0.0,0.0,0.0,38.7,31.112903225806452,1,0,0.0,0.0,0,0.0,0.0,0.0,34.2,27.74666666666667,0,0,0.0,0.0,0,0.0,0.0,0.0,37.3,23.909677419354836,0,0,0,0.0,0,0.0,0.0,0.0,38.0,27.289130434782606,1,0,0.0,0.0,0,0.0,0.0,0.0,38.7,27.588043478260868,1,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,1997,38.2,26.485981308411215,1,0,0.0,0.0,0,0.0,0.0,0.0,1888.6000000000001,134.62,28.2,20.529999999999998,0,0,0,0.0,0,0.0,0.0,0.0,35.9,26.05161290322581,0,0,0,0.0,0,0.0,0.0,0.0,34.5,26.91,0,0,0.0,0.0,0,0.0,0.0,0.0,35.0,29.82903225806452,0,0,0.0,0.0,0,0.0,0.0,0.0,38.2,28.77741935483871,1,0,0.0,0.0,0,0.0,0.0,0.0,35.7,29.686666666666667,0,0,0.0,0.0,0,0.0,0.0,0.0,30.5,23.541935483870965,0,0,0,0.0,0,0.0,0.0,0.0,35.9,27.604347826086954,0,0,0.0,0.0,0,0.0,0.0,0.0,38.2,27.309782608695652,1,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,1998,40.6,23.984579439252336,4,1,4.800000000000004,4.800000000000004,3,3.0,6.593,6.593,1562.1999999999998,234.71999999999997,27.0,17.023333333333333,0,0,0,0.0,0,0.0,0.0,0.0,21.8,17.02258064516129,0,0,0,0.0,0,0.0,0.0,0.0,31.6,22.836666666666666,0,0,0.0,0.0,0,0.0,0.0,0.0,38.9,29.60322580645162,1,0,0.0,0.0,0,0.0,0.0,0.0,40.6,30.993548387096777,3,1,4.800000000000004,4.800000000000004,3,3.0,6.593,6.593,36.2,27.403333333333332,0,0,0.0,0.0,0,0.0,0.0,0.0,28.9,22.858064516129037,0,0,0,0.0,0,0.0,0.0,0.0,38.9,23.157608695652176,1,0,0.0,0.0,0,0.0,0.0,0.0,40.6,27.08152173913043,3,1,4.800000000000004,4.800000000000004,3,3.0,6.593,6.593,1,POST-V
S2,1999,38.1,24.735514018691592,1,0,0.0,0.0,0,0.0,0.0,0.0,1589.6,119.13,27.3,17.886666666666667,0,0,0,0.0,0,0.0,0.0,0.0,28.6,21.064516129032263,0,0,0,0.0,0,0.0,0.0,0.0,34.7,25.14666666666667,0,0,0.0,0.0,0,0.0,0.0,0.0,38.1,27.5483870967742,1,0,0.0,0.0,0,0.0,0.0,0.0,37.5,27.67741935483871,0,0,0.0,0.0,0,0.0,0.0,0.0,35.2,27.80333333333333,0,0,0.0,0.0,0,0.0,0.0,0.0,34.0,25.91290322580645,0,0,0,0.0,0,0.0,0.0,0.0,38.1,24.58043478260869,1,0,0.0,0.0,0,0.0,0.0,0.0,37.5,27.123913043478268,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,2000,40.7,24.90514018691589,2,1,3.0,3.0,2,2.0,6.449,6.449,1643.0,245.15999999999997,29.2,19.919999999999998,0,0,0,0.0,0,0.0,0.0,0.0,34.9,22.71935483870968,0,0,0,0.0,0,0.0,0.0,0.0,40.7,26.526666666666664,2,1,3.0,3.0,2,2.0,6.449,6.449,32.7,26.59032258064516,0,0,0.0,0.0,0,0.0,0.0,0.0,36.1,29.093548387096774,0,0,0.0,0.0,0,0.0,0.0,0.0,37.7,27.663333333333334,0,0,0.0,0.0,0,0.0,0.0,0.0,32.8,21.803225806451614,0,0,0,0.0,0,0.0,0.0,0.0,40.7,25.26521739130435,2,1,3.0,3.0,2,2.0,6.449,6.449,37.7,26.170652173913048,0,0,0.0,0.0,0,0.0,0.0,0.0,3,PRE-V
S2,2001,38.7,26.25467289719626,1,0,0.0,0.0,0,0.0,0.0,0.0,1828.4,73.62,27.2,17.31333333333333,0,0,0,0.0,0,0.0,0.0,0.0,36.0,27.25161290322581,0,0,0,0.0,0,0.0,0.0,0.0,36.0,28.243333333333336,0,0,0.0,0.0,0,0.0,0.0,0.0,38.7,28.46774193548387,1,0,0.0,0.0,0,0.0,0.0,0.0,37.1,29.651612903225804,0,0,0.0,0.0,0,0.0,0.0,0.0,32.6,27.38333333333333,0,0,0.0,0.0,0,0.0,0.0,0.0,35.6,25.28387096774194,0,0,0,0.0,0,0.0,0.0,0.0,38.7,27.984782608695657,1,0,0.0,0.0,0,0.0,0.0,0.0,37.1,27.440217391304344,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,2002,39.2,25.509345794392523,2,1,1.8000000000000043,1.8000000000000043,2,2.0,5.866,5.866,1675.0,41.83,27.5,18.55666666666667,0,0,0,0.0,0,0.0,0.0,0.0,30.8,22.006451612903227,0,0,0,0.0,0,0.0,0.0,0.0,35.5,26.863333333333326,0,0,0.0,0.0,0,0.0,0.0,0.0,39.2,29.70645161290323,2,1,1.8000000000000043,1.8000000000000043,2,2.0,5.866,5.866,37.6,28.18064516129032,0,0,0.0,0.0,0,0.0,0.0,0.0,36.8,29.176666666666673,0,0,0.0,0.0,0,0.0,0.0,0.0,34.3,24.012903225806447,0,0,0,0.0,0,0.0,0.0,0.0,39.2,26.184782608695652,2,1,1.8000000000000043,1.8000000000000043,2,2.0,5.866,5.866,37.6,27.10108695652174,0,0,0.0,0.0,0,0.0,0.0,0.0,3,PRE-V
S2,2003,38.1,25.850467289719628,1,0,0.0,0.0,0,0.0,0.0,0.0,1766.8000000000002,196.18,22.3,15.78,0,0,0,0.0,0,0.0,0.0,0.0,33.0,22.164516129032258,0,0,0,0.0,0,0.0,0.0,0.0,37.2,26.716666666666665,0,0,0.0,0.0,0,0.0,0.0,0.0,37.5,30.79032258064516,0,0,0.0,0.0,0,0.0,0.0,0.0,35.7,28.767741935483876,0,0,0.0,0.0,0,0.0,0.0,0.0,38.1,29.56,1,0,0.0,0.0,0,0.0,0.0,0.0,33.3,26.996774193548386,0,0,0,0.0,0,0.0,0.0,0.0,37.5,26.555434782608696,0,0,0.0,0.0,0,0.0,0.0,0.0,38.1,28.429347826086957,1,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,2004,36.9,25.496261682242995,0,0,0.0,0.0,0,0.0,0.0,0.0,1722.3,152.09,32.5,20.733333333333334,0,0,0,0.0,0,0.0,0.0,0.0,30.4,22.67096774193548,0,0,0,0.0,0,0.0,0.0,0.0,34.6,26.019999999999996,0,0,0.0,0.0,0,0.0,0.0,0.0,34.0,28.7,0,0,0.0,0.0,0,0.0,0.0,0.0,36.3,29.18387096774193,0,0,0.0,0.0,0,0.0,0.0,0.0,36.9,29.426666666666666,0,0,0.0,0.0,0,0.0,0.0,0.0,33.2,21.729032258064514,0,0,0,0.0,0,0.0,0.0,0.0,34.6,25.79456521739131,0,0,0.0,0.0,0,0.0,0.0,0.0,36.9,26.751086956521743,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,2005,37.7,24.831308411214952,0,0,0.0,0.0,0,0.0,0.0,0.0,1579.9,269.72,23.4,18.473333333333333,0,0,0,0.0,0,0.0,0.0,0.0,28.7,21.283870967741933,0,0,0,0.0,0,0.0,0.0,0.0,31.1,24.066666666666663,0,0,0.0,0.0,0,0.0,0.0,0.0,37.7,30.609677419354842,0,0,0.0,0.0,0,0.0,0.0,0.0,34.3,29.71290322580645,0,0,0.0,0.0,0,0.0,0.0,0.0,35.4,26.11,0,0,0.0,0.0,0,0.0,0.0,0.0,33.2,23.374193548387098,0,0,0,0.0,0,0.0,0.0,0.0,37.7,25.333695652173912,0,0,0.0,0.0,0,0.0,0.0,0.0,35.4,26.402173913043477,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,2006,42.1,25.312149532710283,3,1,7.799999999999997,7.799999999999997,3,3.0,6.799,6.799,1700.6000000000001,226.06,26.6,16.47666666666667,0,0,0,0.0,0,0.0,0.0,0.0,32.4,22.89354838709677,0,0,0,0.0,0,0.0,0.0,0.0,37.5,27.486666666666668,0,0,0.0,0.0,0,0.0,0.0,0.0,42.1,31.448387096774194,3,1,7.799999999999997,7.799999999999997,3,3.0,6.799,6.799,35.8,27.925806451612903,0,0,0.0,0.0,0,0.0,0.0,0.0,36.2,27.973333333333333,0,0,0.0,0.0,0,0.0,0.0,0.0,30.0,22.851612903225806,0,0,0,0.0,0,0.0,0.0,0.0,42.1,27.273913043478263,3,1,7.799999999999997,7.799999999999997,3,3.0,6.799,6.799,36.2,26.231521739130436,0,0,0.0,0.0,0,0.0,0.0,0.0,3,PRE-V
S2,2007,37.3,25.043457943925233,0,0,0.0,0.0,0,0.0,0.0,0.0,1611.8,140.74,28.7,19.39666666666667,0,0,0,0.0,0,0.0,0.0,0.0,31.2,23.154838709677414,0,0,0,0.0,0,0.0,0.0,0.0,35.6,26.663333333333334,0,0,0.0,0.0,0,0.0,0.0,0.0,36.1,28.648387096774194,0,0,0.0,0.0,0,0.0,0.0,0.0,37.3,29.44516129032258,0,0,0.0,0.0,0,0.0,0.0,0.0,35.3,26.276666666666667,0,0,0.0,0.0,0,0.0,0.0,0.0,29.0,21.629032258064512,0,0,0,0.0,0,0.0,0.0,0.0,36.1,26.15,0,0,0.0,0.0,0,0.0,0.0,0.0,37.3,25.778260869565212,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,2008,39.4,26.26214953271028,2,0,0.0,0.0,0,0.0,0.0,0.0,1740.8999999999999,36.38,29.3,19.56,0,0,0,0.0,0,0.0,0.0,0.0,35.5,23.003225806451614,0,0,0,0.0,0,0.0,0.0,0.0,36.9,27.579999999999995,0,0,0.0,0.0,0,0.0,0.0,0.0,39.4,29.283870967741933,1,0,0.0,0.0,0,0.0,0.0,0.0,38.1,30.099999999999998,1,0,0.0,0.0,0,0.0,0.0,0.0,37.5,28.706666666666667,0,0,0.0,0.0,0,0.0,0.0,0.0,30.5,25.506451612903227,0,0,0,0.0,0,0.0,0.0,0.0,39.4,26.61195652173913,1,0,0.0,0.0,0,0.0,0.0,0.0,38.1,28.097826086956523,1,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,2009,37.8,25.26588785046729,0,0,0.0,0.0,0,0.0,0.0,0.0,1644.5,216.69,31.8,19.599999999999998,0,0,0,0.0,0,0.0,0.0,0.0,34.9,23.238709677419354,0,0,0,0.0,0,0.0,0.0,0.0,37.1,24.673333333333336,0,0,0.0,0.0,0,0.0,0.0,0.0,36.2,28.3,0,0,0.0,0.0,0,0.0,0.0,0.0,37.8,29.283870967741933,0,0,0.0,0.0,0,0.0,0.0,0.0,37.0,29.733333333333338,0,0,0.0,0.0,0,0.0,0.0,0.0,28.6,21.974193548387102,0,0,0,0.0,0,0.0,0.0,0.0,37.1,25.411956521739125,0,0,0.0,0.0,0,0.0,0.0,0.0,37.8,26.96739130434782,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,2010,39.6,23.679439252336447,1,0,0.0,0.0,0,0.0,0.0,0.0,1449.2,380.77000000000004,26.0,16.016666666666666,0,0,0,0.0,0,0.0,0.0,0.0,27.0,19.174193548387095,0,0,0,0.0,0,0.0,0.0,0.0,35.0,25.619999999999997,0,0,0.0,0.0,0,0.0,0.0,0.0,34.0,27.0258064516129,0,0,0.0,0.0,0,0.0,0.0,0.0,39.6,26.841935483870973,1,0,0.0,0.0,0,0.0,0.0,0.0,37.4,28.496666666666666,0,0,0.0,0.0,0,0.0,0.0,0.0,33.4,22.55161290322581,0,0,0,0.0,0,0.0,0.0,0.0,35.0,23.92173913043478,0,0,0.0,0.0,0,0.0,0.0,0.0,39.6,25.935869565217384,1,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,2011,35.3,24.04626168224299,0,0,0.0,0.0,0,0.0,0.0,0.0,1516.4,208.85000000000002,26.3,17.686666666666667,0,0,0,0.0,0,0.0,0.0,0.0,29.8,19.522580645161288,0,0,0,0.0,0,0.0,0.0,0.0,35.1,23.333333333333332,0,0,0.0,0.0,0,0.0,0.0,0.0,34.9,27.24838709677419,0,0,0.0,0.0,0,0.0,0.0,0.0,33.7,27.648387096774186,0,0,0.0,0.0,0,0.0,0.0,0.0,35.3,29.50333333333334,0,0,0.0,0.0,0,0.0,0.0,0.0,29.8,23.329032258064522,0,0,0,0.0,0,0.0,0.0,0.0,35.1,23.368478260869566,0,0,0.0,0.0,0,0.0,0.0,0.0,35.3,26.79782608695652,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,2012,37.6,25.28598130841121,0,0,0.0,0.0,0,0.0,0.0,0.0,1620.6,129.95000000000002,29.8,18.199999999999996,0,0,0,0.0,0,0.0,0.0,0.0,29.7,23.05483870967742,0,0,0,0.0,0,0.0,0.0,0.0,37.3,25.626666666666665,0,0,0.0,0.0,0,0.0,0.0,0.0,36.0,28.38709677419355,0,0,0.0,0.0,0,0.0,0.0,0.0,35.1,29.680645161290318,0,0,0.0,0.0,0,0.0,0.0,0.0,32.7,27.680000000000003,0,0,0.0,0.0,0,0.0,0.0,0.0,37.6,24.232258064516135,0,0,0,0.0,0,0.0,0.0,0.0,37.3,25.690217391304344,0,0,0.0,0.0,0,0.0,0.0,0.0,37.6,27.192391304347826,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,2013,37.2,25.545327102803743,0,0,0.0,0.0,0,0.0,0.0,0.0,1712.9,84.67,29.6,21.256666666666664,0,0,0,0.0,0,0.0,0.0,0.0,30.7,23.087096774193554,0,0,0,0.0,0,0.0,0.0,0.0,37.2,26.193333333333335,0,0,0.0,0.0,0,0.0,0.0,0.0,36.5,29.532258064516125,0,0,0.0,0.0,0,0.0,0.0,0.0,34.6,27.735483870967737,0,0,0.0,0.0,0,0.0,0.0,0.0,35.7,27.080000000000005,0,0,0.0,0.0,0,0.0,0.0,0.0,28.5,23.864516129032257,0,0,0,0.0,0,0.0,0.0,0.0,37.2,26.27173913043479,0,0,0.0,0.0,0,0.0,0.0,0.0,35.7,26.21739130434783,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,2014,37.1,26.103738317757003,0,0,0.0,0.0,0,0.0,0.0,0.0,1854.4999999999995,110.94999999999999,29.4,19.616666666666664,0,0,0,0.0,0,0.0,0.0,0.0,32.7,24.187096774193552,0,0,0,0.0,0,0.0,0.0,0.0,35.7,26.850000000000005,0,0,0.0,0.0,0,0.0,0.0,0.0,37.1,29.874193548387098,0,0,0.0,0.0,0,0.0,0.0,0.0,33.0,27.861290322580636,0,0,0.0,0.0,0,0.0,0.0,0.0,34.8,27.996666666666666,0,0,0.0,0.0,0,0.0,0.0,0.0,34.7,26.216129032258063,0,0,0,0.0,0,0.0,0.0,0.0,37.1,26.971739130434784,0,0,0.0,0.0,0,0.0,0.0,0.0,34.8,27.35108695652174,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,2015,38.5,25.90607476635514,3,1,0.7999999999999972,0.7999999999999972,2,2.0,6.166,6.166,1857.5,69.06,28.3,19.616666666666667,0,0,0,0.0,0,0.0,0.0,0.0,29.6,20.419354838709673,0,0,0,0.0,0,0.0,0.0,0.0,36.0,27.113333333333337,0,0,0.0,0.0,0,0.0,0.0,0.0,36.1,28.103225806451615,0,0,0.0,0.0,0,0.0,0.0,0.0,38.4,29.309677419354845,1,0,0.0,0.0,0,0.0,0.0,0.0,38.5,30.189999999999994,2,1,0.7999999999999972,0.7999999999999972,2,2.0,6.166,6.166,34.4,26.56451612903226,0,0,0,0.0,0,0.0,0.0,0.0,36.1,25.19130434782609,0,0,0.0,0.0,0,0.0,0.0,0.0,38.5,28.67173913043478,3,1,0.7999999999999972,0.7999999999999972,2,2.0,6.166,6.166,1,POST-V
S2,2016,38.0,25.57663551401869,1,0,0.0,0.0,0,0.0,0.0,0.0,1746.3000000000002,224.13,29.5,20.33,0,0,0,0.0,0,0.0,0.0,0.0,30.4,22.096774193548384,0,0,0,0.0,0,0.0,0.0,0.0,35.9,28.036666666666665,0,0,0.0,0.0,0,0.0,0.0,0.0,38.0,30.10645161290323,1,0,0.0,0.0,0,0.0,0.0,0.0,34.4,28.080645161290327,0,0,0.0,0.0,0,0.0,0.0,0.0,36.5,28.653333333333332,0,0,0.0,0.0,0,0.0,0.0,0.0,30.9,21.74193548387097,0,0,0,0.0,0,0.0,0.0,0.0,38.0,26.73260869565217,1,0,0.0,0.0,0,0.0,0.0,0.0,36.5,26.131521739130434,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
S2,2017,41.9,26.56355140186915,6,2,9.100000000000001,4.550000000000001,2,2.0,7.281,6.574,1898.3000000000002,122.66,26.0,18.416666666666668,0,0,0,0.0,0,0.0,0.0,0.0,31.6,23.43548387096774,0,0,0,0.0,0,0.0,0.0,0.0,38.9,27.366666666666667,1,0,0.0,0.0,0,0.0,0.0,0.0,39.0,31.76774193548387,1,0,0.0,0.0,0,0.0,0.0,0.0,39.0,29.29032258064516,2,1,1.5,1.5,2,2.0,5.867,5.867,41.9,29.35333333333334,2,1,7.600000000000001,7.600000000000001,2,2.0,7.281,7.281,32.7,26.167741935483875,0,0,0,0.0,0,0.0,0.0,0.0,39.0,27.525000000000002,2,0,0.0,0.0,0,0.0,0.0,0.0,41.9,28.25869565217391,4,2,9.100000000000001,4.550000000000001,2,2.0,7.281,6.574,1,POST-V
S2,2018,36.3,25.47897196261682,0,0,0.0,0.0,0,0.0,0.0,0.0,1707.6000000000001,138.82,26.4,18.880000000000003,0,0,0,0.0,0,0.0,0.0,0.0,31.3,21.370967741935477,0,0,0,0.0,0,0.0,0.0,0.0,36.3,26.399999999999995,0,0,0.0,0.0,0,0.0,0.0,0.0,35.1,30.625806451612902,0,0,0.0,0.0,0,0.0,0.0,0.0,34.8,28.070967741935483,0,0,0.0,0.0,0,0.0,0.0,0.0,33.4,27.896666666666665,0,0,0.0,0.0,0,0.0,0.0,0.0,29.3,25.00322580645161,0,0,0,0.0,0,0.0,0.0,0.0,36.3,26.129347826086956,0,0,0.0,0.0,0,0.0,0.0,0.0,34.8,26.9804347826087,0,0,0.0,0.0,0,0.0,0.0,0.0,2,Cool
